time,12901,13217,16211,13745,46884,13435,25741,24002,total,guo1,guo2,guo3,guo4,guo5,guo6,guo7,guo8
2020/6/11 15:00,-32.25,-38.08333333,-0.75,2.5,22.25,-1.916666667,-23.66666667,-3.916666667,-9.479166667,-33.6666666,-22.08333333,-30.16666667,-18.75,-13.58333333,-17.08333333,-11.41666667,-22.75
2020/6/11 16:00,-11.33333333,-24.16666667,17.91666667,17.16666667,8.333333333,12.5,30.25,-4.583333333,5.760416667,30.75,34.25,34.25,35.83333333,-9.916666667,-12.25,-9.5,105.0681818
2020/6/11 17:00,2.083333333,-21.33333333,-28.58333333,-27.91666667,-16.66666667,-4.416666667,-27.91666667,4.795454545,-15.03114035,-24.9166667,195.3333333,-11.41666667,-24,20.83333333,23.33333333,23,46.26515152
2020/6/11 18:00,-2.5,1.416666667,-28.16666667,-34.83333333,-39.91666667,-20.91666667,7.916666667,27.78787879,-11.11469298,1.1666667,-217.6666667,-12.41666667,-11.16666667,-21.5,-10.58333333,-17.5,-106.75
2020/6/11 19:00,-29.08333333,-20.01515152,-15.33333333,-27.25,-29.66666667,-22.16666667,15.66666667,-10.08333333,-17.41162281,-17.9166667,-15.75,-32.83333333,-13.75,-30.83333333,-12.25,-28.16666667,-56.91666667
2020/6/11 20:00,-25.16666667,-0.568181818,-11.75,-16.08333333,-27.83333333,-8.916666667,2,-16.66666667,-12.95296053,-13.25,-15.75,11.41666667,-7,13.75,-44.25,0.333333333,-18.41666667
2020/6/11 21:00,-3.083333333,-2.833333333,-4,-6.583333333,-8.166666667,-4.416666667,-12.58333333,-20.08333333,-7.71875,-26.75,-14.83333333,-28.91666667,-35.16666667,-21.41666667,2.75,-17.5,-9
2020/6/11 22:00,-6.916666667,-10.16666667,-4.833333333,-10.83333333,0.916666667,-4.666666667,-19.83333333,-27.58333333,-10.48958333,2.58333333,-6.333333333,-8.583333333,9.416666667,-1.5,-9.833333333,-18,-26.5
2020/6/11 23:00,6.25,-6.416666667,0,-2.833333333,-4.166666667,-1.5,-3.75,-25.82575758,-4.733442982,-2.33333333,-8.583333333,3.916666667,-10.25,-2.416666667,-19,5.25,-22.16666667
2020/6/12 0:00,-0.583333333,-0.916666667,-0.916666667,-2.166666667,-2.333333333,-1.583333333,-11.16666667,-3.507575758,-2.726315789,-9.66666667,-4.583333333,-8.5,-21.66666667,-10.75,-3.75,-4.666666667,-8.916666667
2020/6/12 1:00,-1.166666667,-3.666666667,-0.636363636,2.416666667,-3.333333333,0.916666667,-3.333333333,-13.25,-2.778947368,-15.58333333,-20.41666667,-12.75,-20.66666667,-12.58333333,-24.41666667,-21.08333333,11.16666667
2020/6/12 2:00,-0.5,-5.833333333,-1.563636364,-0.666666667,0.583333333,0,-16.33333333,3,-1.488704908,-9.41666667,-10.91666667,-15.16666667,-2.416666667,-28.16666667,-5.583333333,-21.75,-22.83333333
2020/6/12 3:00,-5.666666667,-6.333333333,2.616666667,0.333333333,0.25,-0.75,3.25,2.083333333,-1.897588951,12.91666667,12.08333333,20.16666667,33.58333333,10.83333333,9.166666667,12.66666667,-10.83333333
2020/6/12 4:00,-2.666666667,2.25,-1.416666667,-0.833333333,-4.75,-0.916666667,5.386363636,-11.83333333,-2.276864035,4.58333333,-11.5,-5.166666667,-20.16666667,4.166666667,9,10.41666667,3
2020/6/12 5:00,-2.166666667,-0.5,0.181818182,0.583333333,-0.333333333,0.5,-8.136363636,1.833333333,-0.442105263,-9.33333333,-14.08333333,-7.666666667,8.166666667,-18,-16.33333333,-14.66666667,-0.833333333
2020/6/12 6:00,8.833333333,2.916666667,2.234848485,-0.833333333,1.583333333,-1.583333333,-6,4.916666667,1.375219298,-21.66666667,-5.416666667,-18.75,-3.333333333,2.25,5.666666667,1.75,0
2020/6/12 7:00,2.25,26.52272727,2.25,4.083333333,12.66666667,6,3.75,3.333333333,7.087938596,2.41666667,8.166666667,2.666666667,-13.58333333,16.08333333,22.08333333,14,8.833333333
2020/6/12 8:00,17.58333333,16.06060606,7.833333333,12.91666667,-4.083333333,4.833333333,-2.916666667,26.25,10.32872807,-0.75,13.25,-2.666666667,-3.5,9.416666667,20.83333333,10.16666667,10.33333333
2020/6/12 9:00,49.84848485,16.91666667,18.5,19.41666667,20.25,9.75,-11.16666667,21.16666667,17.63969298,26.83333333,42.33333333,11.75,21.16666667,27.25,34.75,18.33333333,42.5
2020/6/12 10:00,32.48484848,33.25,16.83333333,18.66666667,26.16666667,21.5,20.83333333,30,25.41239035,44.83333334,26.58333333,60.16666667,36.83333333,20.16666667,39.08333333,30.16666667,40.66666667
2020/6/12 11:00,14.58333333,33.91666667,15.58333333,23.25,31.58333333,6.5,31.5,20.41666667,22.16666667,26.91666663,16.5,25.41666667,33.33333333,33.33333333,20.08333333,23.83333333,29
2020/6/12 12:00,34.66666667,17.83333333,-0.25,5.833333333,22.93939394,2.25,10,8.5,12.69462719,27.5833334,29.5,20.75,21.83333333,46.41666667,34.5,45.16666667,9.916666667
2020/6/12 13:00,11,21.08333333,-0.916666667,14,14.47727273,5.416666667,14.5,15.41666667,12.05263158,30.9166666,28.16666667,32.66666667,36.5,45.41666667,41.41666667,45.41666667,40
2020/6/12 14:00,23.33333333,26.5,12.25,17.75,19.33333333,16.91666667,28.33333333,21.66666667,20.60690789,145.9166667,32.33333333,28,30.91666667,46.25,48.83333333,47.83333333,28.83333333
2020/6/12 15:00,19.83333333,9.166666667,17.25,14.5,12.75,-9.666666667,16.58333333,9.25,9.528343023,-16.1666667,31.08333333,14.66666667,9.5,24.41666667,36.16666667,26.41666667,27.25
2020/6/12 16:00,7.583333333,10.33333333,33,27.25,2.25,20,-0.583333333,-18.03333333,12.38322613,-98.5,1.833333333,-17,-17.5,-19.75,7.083333333,-14.25,12.5
2020/6/12 17:00,-34.41666667,-8.916666667,-9.833333333,-13.33333333,-12.71969697,23.25,-31.16666667,-13.21666667,-12.99216125,-40.3333333,-49.91666667,-46.66666667,-34.91666667,-72.91666667,-67.33333333,-76.75,-52.25
2020/6/12 18:00,-42.91666667,-59.91666667,-10.00757576,-25.08333333,-11.61363636,-10.25,-16.83333333,-14.53787879,-23.53975364,-19.5833333,-36.33333333,-22.08333333,9.083333333,-45.08333333,-78.66666667,-47,-31.75
2020/6/12 19:00,-27.08333333,-19.08333333,-21.90909091,-37.25,-33.66666667,-19.83333333,14.25,-16.12878788,-20.47340426,-6.4166667,-14.91666667,-21.58333333,13.08333333,-16.75,-39.66666667,-19.41666667,-19.5
2020/6/12 20:00,-25,-27.83333333,-20.58333333,-28.75,-49.08333333,-27.91666667,9.916666667,-3.583333333,-21.60416667,-21.3333333,-23.83333333,-4.833333333,-47.16666667,-24.33333333,-29.83333333,-26.41666667,-22.83333333
2020/6/12 21:00,-16.41666667,-34.33333333,-23.66666667,-16.66666667,-30.16666667,-12.75,-23.91666667,-26.75,-23.08333333,-14.5,-8.583333333,-37.75,-22.58333333,1.75,-6.25,-4.416666667,-39.75
2020/6/12 22:00,-37.08333333,-21.41666667,-22.41666667,-15.5,-14,-16.5,-4,-38.91666667,-21.22916667,-11.1666667,-31.5,-23.08333333,-3.916666667,-17.33333333,-18.5,-39.41666667,-44.58333333
2020/6/12 23:00,-0.416666667,-15.75,-13.58333333,-7.916666667,-6.166666667,-10.75,-27.66666667,-13.66666667,-11.98958333,-20.08333333,-17.5,40.83333333,-15.08333333,-16.5,-9.583333333,23.16666667,28.25
2020/6/13 0:00,0.5,0.916666667,0,-1.583333333,-2.848484848,-5.166666667,-4.833333333,5.416666667,-1.099069149,-20.58333334,-5.25,-15,1,-38.25,-38.58333333,-42.75,-22.5
2020/6/13 1:00,-23.08333333,-16,2.833333333,-2.5,8.181818182,1.666666667,-6.916666667,2.833333333,-3.973847518,23.5,-19.83333333,7,12.41666667,-32.9469697,-18.83333333,-22.16666667,-37.5
2020/6/13 2:00,-3.25,-17.58333333,-2.166666667,-1.916666667,6.181818182,1.5,-15.91666667,1.166666667,-3.944517544,-46.66666666,-26.33333333,-53.58333333,-27.16666667,11.86363636,-17.5,-6.333333333,-4.416666667
2020/6/13 3:00,-0.916666667,3.5,-2.416666667,-1.916666667,-7.431818182,-1.75,31.25,-13.08333333,0.850767544,0.46969697,-2.416666667,-3,-14.83333333,5.583333333,-0.166666667,8.583333333,5.416666667
2020/6/13 4:00,-1,-8.833333333,-0.583333333,-5.583333333,-2.833333333,-2.416666667,9.666666667,31.75,2.520833333,1.94696969,4.25,8.166666667,-10.58333333,12.08333333,13.91666667,6.083333333,-0.583333333
2020/6/13 5:00,-0.75,3.75,1,0.916666667,-3.833333333,-1,-21.5,-5.25,-3.333333333,0.33333334,8.5,4.666666667,-7.666666667,-6.833333333,5.916666667,2.833333333,2.75
2020/6/13 6:00,6.333333333,13.66666667,-1.5,6.25,-0.75,2,-7.666666667,8.916666667,3.40625,-0.83333334,4.333333333,12.91666667,-3.916666667,-2.833333333,0,1.916666667,13.5
2020/6/13 7:00,12.33333333,14.58333333,1.333333333,0.166666667,0.333333333,2.416666667,-0.833333333,20.58333333,6.364583333,11.41666667,12.41666667,-5.25,3.166666667,1.666666667,6,1.666666667,11.83333333
2020/6/13 8:00,24.77272727,30.75,18,13.41666667,9.25,12.58333333,20.58333333,11,17.33826754,22.66666667,33.83333333,21.41666667,28.08333333,30,22.91666667,19.91666667,21.16666667
2020/6/13 9:00,45.39393939,33.66666667,17.16666667,20.75,18.25,1.666666667,30.75,20.33333333,23.70339912,46.33333333,51.5,60.75,65.91666667,47.08333333,34.66666667,41.16666667,43.16666667
2020/6/13 10:00,39.33333333,59.16666667,15.08333333,18,7.5,26.08333333,12.25,43.83333333,27.20186404,63.0833333,66.16666667,59.66666667,44.25,42,53.41666667,41.75,67.41666667
2020/6/13 11:00,57.08333333,36.55555556,27.5,18.41666667,22.08333333,18.16666667,19.41666667,58,25.54150718,37.5,42.25,29.75,27.58333333,62,49.5,63.41666667,48.41666667
2020/6/13 12:00,9.916666667,13.27777778,33.5,35.16666667,29.66666667,25.75,9.333333333,2.333333333,26.93371212,9.3333334,6.25,15.33333333,18.41666667,33.66666667,54.08333333,33.5,10.73333333
2020/6/13 13:00,-3,7.916666667,16.33333333,22.83333333,-6,22.08333333,40.33333333,0.25,8.460440075,20.8333333,40.33333333,42.16666667,15.25,22.66666667,12.83333333,22.83333333,37.85
2020/6/13 14:00,-222,9.5,15.16666667,-9.5,-16,-14.16666667,45.58333333,17.41666667,3.483012306,37.5,25.08333333,7.333333333,40.91666667,8.25,22,10.66666667,26.15
2020/6/13 15:00,0,6.810606061,21.16666667,23.58333333,-15,-23.16666667,3.166666667,17.75,3.780694205,-2.6666667,-28,-29.58333333,-3.416666667,-10.08333333,2.25,-6,-15.61428571
2020/6/13 16:00,241.3333333,12.67272727,-50.75,-13.16666667,15.91666667,-10.08333333,-65.33333333,-63.16666667,-17.44644512,-43.3333333,-34,-14.66666667,-39.58333333,1.333333333,-8.25,-5.75,-39.03571429
2020/6/13 17:00,-20.41666667,-30.4,11.58333333,16.25,-4.083333333,-4.5,-32.5,-69.31060606,-11.04765761,-2.1666667,3.75,-1.416666667,0,-23.75,-24.75,-21.41666667,4.75
2020/6/13 18:00,-9.916666667,-29.25,-3.5,-24.75,-4.833333333,1.25,-0.166666667,-11.52272727,-10.67796053,-47.5,-32.16666667,-65.83333333,-44.08333333,-88.16666667,-99.08333333,-82.25,-53.2
2020/6/13 19:00,-64.41666667,-35,-21.25,-26.66666667,-16.16666667,-7.333333333,25.25,-8.25,-19.22916667,-56.1666666,-76.41666667,-54.16666667,-56.33333333,-55.33333333,-83.16666667,-50.75,-53.63333333
2020/6/13 20:00,-36.16666667,-54.25,-35.91666667,-26.83333333,-11.25,-23.83333333,-10.5,6.833333333,-23.98958333,-15.5833334,-21.08333333,-2.833333333,-26.66666667,-25.75,-23.91666667,-25.66666667,-24.16666667
2020/6/13 21:00,18.16666667,-21.58333333,-15.16666667,-17.25,-10.5,-12.83333333,-31.58333333,43.25,-5.9375,57.0833334,50.41666667,65.83333333,62.41666667,6.916666667,-3.083333333,1.166666667,29.16666667
2020/6/13 22:00,-16,-4.25,-20.58333333,-14.58333333,-16.41666667,-6,-21.91666667,-35.40151515,-17.30263158,-12.9166667,-1.666666667,-4.083333333,-12.75,-12.16666667,28.91666667,-5.083333333,15
2020/6/13 23:00,-14.83333333,-19.5,-14.08333333,-6.166666667,-0.916666667,-2.416666667,-2.416666667,-19.34848485,-9.551535088,-39.75,-29.91666667,-38.58333333,-36.66666667,-12.91666667,-18.41666667,-11.5,-57.66666667
2020/6/14 0:00,-38.58333333,-1.666666667,-8.25,-6.833333333,-0.416666667,-3.75,16.16666667,-39.83333333,-10.39583333,-34.58333333,-68.66666667,-39.33333333,-19.5,1.083333333,-6.25,-0.166666667,-50.83333333
2020/6/14 1:00,-20.33333333,-12.25,12.5,-4.833333333,-1.333333333,-1.916666667,-18.08333333,-16.5,-7.84375,-49.25,-28.5,-53.91666667,-48.33333333,-5,1.666666667,-12.41666667,-32
2020/6/14 2:00,7.916666667,-5.75,-15.08333333,-9.5,2.5,-0.916666667,-17.58333333,-20.08333333,-7.3125,-1.5,-11.25,-2.916666667,-21,18.58333333,10.16666667,12.75,-8.666666667
2020/6/14 3:00,11,-5.083333333,3.583333333,-0.583333333,-3.083333333,0.666666667,-27.91666667,2.666666667,-2.34375,17,29.75,18.91666667,11.25,-2.666666667,5.25,7,10.83333333
2020/6/14 4:00,-11.58333333,-4.583333333,3.583333333,-8.666666667,2.416666667,0.416666667,-43.66666667,31.5,-3.822916667,15.66666666,19.5,17,-6,-3.75,0.083333333,-7.416666667,35.41666667
2020/6/14 5:00,-5.833333333,8.25,-1.416666667,5.583333333,-2.083333333,-0.416666667,1.25,-0.333333333,0.625,-38.41666666,-16.5,-30.08333333,-6.416666667,-5.25,-0.583333333,-5.75,-2.333333333
2020/6/14 6:00,9.75,4.166666667,1.5,1.416666667,1.666666667,1.166666667,25.08333333,0.75,4.341594828,12.33333333,-16.5,7,6.5,6.666666667,2.25,12.41666667,-13
2020/6/14 7:00,11.66666667,5.666666667,6.71969697,-9.333333333,2.53030303,5.666666667,-0.916666667,1.666666667,4.675470775,11,14.83333333,3.416666667,11.5,5.5,2.416666667,5.833333333,11.66666667
2020/6/14 8:00,19.5,15,6.196969697,-2.75,4.96969697,-3,-1.25,10.60606061,5.617693169,16.66666667,16.25,14.25,14.08333333,4.916666667,4,4.583333333,12.41666667
2020/6/14 9:00,13.08333333,12.25,-0.083333333,6.25,10.91666667,0.666666667,-5.583333333,12.14393939,6.375657895,8.33333333,11.91666667,6.416666667,9.333333333,4,4.916666667,5.25,6.083333333
2020/6/14 10:00,13.58333333,12.66666667,21,18.41666667,7.416666667,8.083333333,1.833333333,9.946969697,11.40328947,10.83333333,10.5,13.91666667,10,7.583333333,5.166666667,6.833333333,12.08333333
2020/6/14 11:00,5.25,12.75,1.916666667,11.16666667,9.583333333,10.75,14.91666667,8.553030303,9.575877193,9.58333334,11.91666667,7.333333333,8.083333333,11.58333333,9.833333333,10.5,15.16666667
2020/6/14 12:00,22,5.833333333,23.41666667,16.03787879,3.916666667,3.25,28.25,16.91666667,15.19254386,9.41666663,11.66666667,13.58333333,9.916666667,13.08333333,14,12.58333333,11.33333333
2020/6/14 13:00,3.583333333,14.08333333,-24.25,-11.87121212,13.75,7.166666667,7.75,12.41666667,2.58870614,8.5,6.833333333,7.75,8.083333333,14.58333333,15.66666667,14.16666667,10
2020/6/14 14:00,8.583333333,4.75,6.833333333,16.66666667,-5.25,3.083333333,30.16666667,6.416666667,8.90625,10.3333334,8.5,6.083333333,9.416666667,1.833333333,8.583333333,8.833333333,6.25
2020/6/14 15:00,11.75,5.333333333,-11.66666667,-12.58333333,-15.5,-13,13.83333333,9.833333333,-1.5,3.5,3.333333333,2.916666667,8.75,-0.916666667,5.5,4.416666667,7.166666667
2020/6/14 16:00,-10.75,4.416666667,-5.166666667,-5.416666667,3.75,-0.833333333,6.5,2,-1.405482456,5.3333333,2.666666667,2.75,-1.833333333,-0.833333333,-0.416666667,0.083333333,-1.583333333
2020/6/14 17:00,4.833333333,-11.91666667,2.833333333,-11.08333333,-10.25,-6.083333333,26.58333333,-6.25,-0.698684211,-5.5833333,-3,-11,-3.25,-4.583333333,-2.166666667,-2.333333333,1.333333333
2020/6/14 18:00,-14,-8.75,-3,-7.621212121,-10.08333333,1.75,12.66666667,-16.41666667,-5.080263158,-1.6666667,-12.66666667,-2.25,-2,6.583333333,-7,-9.75,-5.416666667
2020/6/14 19:00,-14.41666667,-23.91666667,-18,-6.462121212,4.083333333,-2.083333333,-9,-4.333333333,-9.867653509,-2.1666667,-12.33333333,2.583333333,-10.41666667,-23,-23.08333333,-29.91666667,-6.333333333
2020/6/14 20:00,-4.583333333,-10.96212121,-10.75,-12.16666667,9.166666667,-6.833333333,-19.75,-12.66666667,-8.963925439,-11.1666666,9.166666667,-16.5,-5.166666667,-2.75,-23.91666667,0.916666667,-13.58333333
2020/6/14 21:00,-12.91666667,-12.28787879,0.166666667,3.666666667,-3.5,-1,-15.16666667,3.25,-4.327741228,-8.3333334,-4.916666667,-1.666666667,5.5,-12.5,4.25,-5.666666667,-13.75
2020/6/14 22:00,-0.833333333,-3.75,2.166666667,-3.333333333,-17.66666667,0.75,8.136363636,-14.08333333,-4.677969858,1.8333334,3.333333333,0.166666667,0.75,-19.33333333,4.583333333,-23.25,-11.75
2020/6/14 23:00,-13,-10.91666667,3.333333333,-0.333333333,-9.75,-1,-17.63636364,3.083333333,-4.676196809,-10.87121215,-15.16666667,-8.833333333,-25.75,-19.83333333,4.5,-20.66666667,11.83333333
2020/6/15 0:00,-30.08333333,-14.58333333,6.333333333,2.25,1.833333333,-2.25,23.25,-10.66666667,-2.989583333,-23.04545455,-21.83333333,-18.83333333,-27.41666667,3.166666667,-22.5,1.583333333,-13.25
2020/6/15 1:00,-16.41666667,-11,-3.833333333,-0.333333333,-2.5,3.583333333,9.75,-18.75,-4.9375,-15.83333333,-20.83333333,-1.833333333,-25.75,-12.33333333,-15.83333333,-13.08333333,-33.25
2020/6/15 2:00,-0.75,-6.25,-4.666666667,-2,3,-2.166666667,-40.5,-15.33333333,-8.583333333,3.83333333,4.25,-1.916666667,6.583333333,-15.83333333,-15.33333333,-15.5,-19.08333333
2020/6/15 3:00,8.083333333,-14.33333333,-1.5,3.25,2.083333333,-0.75,-24.83333333,-16.5,-5.5625,-30.66666667,-11.33333333,-19.75,-10.41666667,-10.66666667,5.75,-3.25,-20.5
2020/6/15 4:00,-2.416666667,13.25,-1.416666667,-1.333333333,-1.583333333,-3,15,-14.41666667,0.510416667,-0.91666666,-19.33333333,-5.75,-5.416666667,4.803030303,-11.25,5.5,27
2020/6/15 5:00,-2.583333333,4.333333333,-2.083333333,-4.333333333,-0.416666667,0.083333333,-18.08333333,-6.583333333,-3.708333333,10.33333333,-7.833333333,-0.916666667,14.66666667,-4.96969697,-4.416666667,-4.833333333,10.83333333
2020/6/15 6:00,34.66666667,16.66666667,-2.5,2.333333333,-2.083333333,0.083333333,-43.5,18.58333333,3.03125,29.25,26.5,19.83333333,14.08333333,6.416666667,9.666666667,3.25,12.41666667
2020/6/15 7:00,32.91666667,25.08333333,10.66666667,2.583333333,0.416666667,3.083333333,-33.75,35.58333333,9.572916667,7.41666667,31,11.58333333,17,34.08333333,21.5,27.33333333,30.83333333
2020/6/15 8:00,19.08333333,22.91666667,11.16666667,6.5,5.166666667,3.083333333,30.41666667,38.66666667,17.125,23.17424242,28.01666667,19.33333333,24.83333333,26.16666667,5,33.16666667,22.66666667
2020/6/15 9:00,29.25,30.5,24.16666667,27.5,19.5,12.32575758,46.83333333,16.58333333,26.41304825,19.74242421,15.53636364,24.33333333,17.75,35.75,56.91666667,26.83333333,3.416666667
2020/6/15 10:00,25.33333333,26.75,14.91666667,13.75,31.41666667,21.34090909,40.33333333,42,26.39945175,18.1666667,17.1969697,19.58333333,18.33333333,33.83333333,29.33333333,39.41666667,22.83333333
2020/6/15 11:00,7.8,13.58333333,12.07575758,27.83333333,27.66666667,16.84090909,20.08333333,30.84090909,18.52569444,6.75,5.916666667,5.916666667,15.66666667,11.5,4.666666667,22.75,16.08333333
2020/6/15 12:00,-1.05,3.75,-9.409090909,14.25,39.83333333,4.075757576,43.33333333,14.40909091,14.71388889,9.6666667,21.91666667,4.416666667,4.75,-40.25,-35.33333333,-44.16666667,1.75
2020/6/15 13:00,8.333333333,5.416666667,-7.5,-43,-53.41666667,-13,5.916666667,18.5,-9.84375,1.8333333,-5.916666667,8.5,-6.833333333,12.5,14,8.583333333,7.25
2020/6/15 14:00,-14.5,5.666666667,5.333333333,-11.75,-38.25,-8.25,43.33333333,-21.58333333,-5,0.4166667,6.083333333,-28.16666667,12.06818182,15.96969697,16.66666667,15.75,-1.833333333
2020/6/15 15:00,5.916666667,1,-6.25,6.083333333,7.416666667,0.166666667,14.25,-17.41666667,1.395833333,22.5833333,18.41666667,90,15.93181818,18.53030303,21.5,16.5,22.5
2020/6/15 16:00,13.83333333,3.75,-21.58333333,20.91666667,13,1.083333333,-23.91666667,-41,-4.239583333,20.4166667,12.5,-23.66666667,17.79545455,0.916666667,-1.666666667,-2.083333333,16.08333333
2020/6/15 17:00,-0.333333333,-19.83333333,-4.083333333,-3.25,-8.25,-12.83333333,-8.25,18.5,-4.791666667,-5,-11.83333333,-6,-4.378787879,-7.166666667,0,-5.083333333,2.666666667
2020/6/15 18:00,3.416666667,17.41666667,-20.75,-58.16666667,-14.75,-18.83333333,-5.25,-13.16666667,-13.76041667,8.3333333,9.083333333,10,16.83333333,-0.833333333,1.916666667,-20.5,1.75
2020/6/15 19:00,-39.66666667,-28.41666667,1,-0.416666667,-7.75,-7.5,17.33333333,-25.83333333,-11.40625,-10.8333333,-26.91666667,-23.66666667,-22.08333333,-24.33333333,18.08333333,-33.41666667,-10.41666667
2020/6/15 20:00,-37.08333333,-36.5,-4.333333333,-3.083333333,-8.666666667,0.666666667,47.08333333,-7.583333333,-6.1875,-43.8939394,-72.16666667,-80.16666667,-30.16666667,15.41666667,-36.16666667,33.25,-35.91666667
2020/6/15 21:00,-10.25,-25.58333333,-4.416666667,0.166666667,-4.916666667,-5.03030303,-35.41666667,-0.5,-9.984649123,-67.63636366,-11.91666667,-28.66666667,-16.91666667,32.25,59.83333333,46.83333333,-71.41666667
2020/6/15 22:00,29,25,-3.583333333,0.666666667,-4.848484848,-2.303030303,5.833333333,18.5,8.6,17.03030303,35.41666667,70.16666667,-24.66666667,-17.16666667,-43.08333333,-13.41666667,53.08333333
2020/6/15 23:00,19.16666667,-4.333333333,0.166666667,-2.333333333,-1.984848485,-0.25,-29.58333333,-19,-5.594517544,47.16666663,48.33333333,23.41666667,9.75,-32.58333333,-32.66666667,-21.25,32.16666667
2020/6/16 0:00,-30.25,-29,1.416666667,0,-2.46969697,0.666666667,-20.91666667,-8.734848485,-10.77703901,-2.75,-17.41666667,16.83333333,42,-52.5,-41.16666667,-65.41666667,-38.83333333
2020/6/16 1:00,-32.66666667,-25.02272727,-1.25,-0.916666667,3.136363636,-0.083333333,-1.5,-6.515151515,-8.638969765,-34.9166666,-56,-36.83333333,-17.66666667,-6.5,-12.91666667,-11.08333333,-42.16666667
2020/6/16 2:00,-25,-11.31060606,1.916666667,5.25,17.41666667,1.583333333,21.83333333,-34.5,-2.698574561,-2.4166667,-24.16666667,-24.75,-1.75,-2.416666667,-2.666666667,3.416666667,-21.16666667
2020/6/16 3:00,-4.75,-1.333333333,-0.416666667,-2.25,-3.333333333,0.416666667,-7.416666667,-0.083333333,-2.395833333,-42.75,-11.08333333,-15.83333333,-23.91666667,-8.25,-6.75,19.08333333,1
2020/6/16 4:00,-3.166666667,0.833333333,-0.666666667,0,-8.833333333,-0.5,-22.58333333,-0.666666667,-4.447916667,-16.75,5.916666667,-25.91666667,-40,-20.66666667,-19.16666667,-44.16666667,-8.333333333
2020/6/16 5:00,3,-4.25,-2.083333333,-2,-4.5,0.666666667,-79.5,-3.25,-11.48958333,-11,-30.66666667,3.75,-15.25,-3.333333333,-0.666666667,-7.833333333,-23.25
2020/6/16 6:00,9.5,8.583333333,1.5,0.416666667,-2,-1.833333333,8.166666667,3.75,3.510416667,14.75,23,-17.58333333,-6.25,9.916666667,7.083333333,12.08333333,9.583333333
2020/6/16 7:00,20.58333333,7.833333333,10.33333333,3.333333333,3.333333333,11.66666667,-29.41666667,18.16666667,5.729166667,12,29.83333333,15.58333333,9.833333333,15.25,4.833333333,12.91666667,15
2020/6/16 8:00,17.33333333,28.66666667,14.16666667,14.33333333,-1.946969697,9,-2.666666667,24,13.45548246,17.83333333,1.916666667,37.25,36.25,-0.5,6.333333333,-3.666666667,34.33333333
2020/6/16 9:00,26.66666667,13,16,15.41666667,11.86363636,9.083333333,12.16666667,23.66666667,15.38826754,8.5,19.08333333,25.41666667,31.58333333,33.58333333,9.5,31.5,21.75
2020/6/16 10:00,30.08333333,15.58333333,17.25,19.16666667,27.75,22.61363636,32.75,31.08333333,25.03278509,44.99999997,32,34,29.66666667,45.83333333,46.75,53.5,25
2020/6/16 11:00,18.91666667,45.41666667,-6.75,29.08333333,34.25,9.886363636,-0.916666667,27.41666667,19.16513158,56.0833334,54.91666667,26.41666667,99.58333333,15.75,39.25,7.833333333,30
2020/6/16 12:00,26.08333333,35.08333333,-20.58333333,-27.83333333,20.66666667,-12.66666667,45.24242424,22.41666667,10.64539474,19.6666666,21.66666667,25.66666667,-7.833333333,17.16666667,13.08333333,16.75,36.33333333
2020/6/16 13:00,12.41666667,8.166666667,12.25,-14,-63.8030303,-0.333333333,20.34090909,-8.083333333,-2.747368421,11.8333334,7.083333333,19.83333333,-32.25,12.58333333,22.25,11.33333333,19.25
2020/6/16 14:00,3.416666667,21.25,-5.75,4.5,5.136363636,-10.83333333,52.38636364,23.78030303,8.800111982,15.9166666,-4.666666667,2.666666667,15.25,17.41666667,12.41666667,17.33333333,7.166666667
2020/6/16 15:00,18.5,21.25,9.583333333,18.41666667,4.863636364,13.08333333,0.53030303,22.81818182,15.78723404,29.1666667,39.25,21.41666667,25.83333333,26.16666667,31.5,29.75,22.41666667
2020/6/16 16:00,4.666666667,-8.5,-24.83333333,-14.91666667,-11.9469697,-0.75,-19.66666667,-4.598484848,-10.26662234,6.8333333,14.33333333,2.333333333,2.416666667,21.66666667,13.75,14.91666667,13.5
2020/6/16 17:00,6.037878788,21,-3.75,-21.25,-17,-39.66666667,54.08333333,9.75,-0.194407895,7.8333334,18.58333333,-2.5,0.25,9.666666667,2.166666667,8.416666667,5.583333333
2020/6/16 18:00,-19.03787879,-9.75,0.666666667,-9.833333333,-9.5,11.5,-6.333333333,-19.75,-6.409758772,-5.0833334,-11.75,-12.75,1.25,-10.75,-5.833333333,-15.75,5.666666667
2020/6/16 19:00,-30,-51.83333333,0.416666667,-6.583333333,-0.189393939,-1.333333333,-24.16666667,-21.5,-15.7060307,-34.4166666,-40.5,-32.41666667,-39.5,-29,-13.08333333,-31.83333333,-30.91666667
2020/6/16 20:00,-31.08333333,-52.91666667,-4.083333333,-0.833333333,0.106060606,-0.916666667,-39.33333333,-46.75,-23.1689693,-46.4166667,-40.75,-39.58333333,-41.58333333,-10.5,-4.833333333,-11.16666667,-52.91666667
2020/6/16 21:00,-25.75,-18.25,-2.75,1.25,-4.333333333,-4.083333333,-16.91666667,-33.83333333,-13.08333333,-35.9166667,-47.08333333,-23.83333333,-20.91666667,-48.25,-19.25,-62.41666667,-30.41666667
2020/6/16 22:00,-22.58333333,-19.41666667,0.333333333,3.166666667,0.833333333,-2.583333333,-38.5,-13.66666667,-11.55208333,-18,-23.16666667,-23.58333333,-29,-22.41666667,-48.08333333,-40.66666667,-19.41666667
